date,P,PE,Q
1991-02-23,28.67728042602539,2.6648096627478806,6457.292280000002
1991-02-24,0.0,2.7034062892677686,1099.9887494400011
1991-02-25,0.03918911889195442,2.7420029157876566,606.5968262400003
1991-02-26,0.6599553823471069,2.7805995423075447,446.34639167999984
1991-02-27,0.0,2.8191961688274327,353.88637632000007
1991-02-28,0.0,2.857792795347321,296.41743072000014
1991-03-01,5.543050765991211,2.934986048387097,2058.38217216
1991-03-02,24.868621826171875,2.9802511624176207,2657.894135040001
1991-03-03,7.508374214172363,3.0255162764481445,990.5811292800007
1991-03-04,0.29907453060150146,3.0707813904786683,771.8933145600002
1991-03-05,0.0,3.116046504509192,426.31508736000086
1991-03-06,0.0,3.161311618539716,363.87654336
1991-03-07,0.29836755990982056,3.2065767325702397,288.7973798399997
1991-03-08,11.61378288269043,3.2518418466007635,855.5609635200003
1991-03-09,0.0397924967110157,3.297106960631287,495.73655424000015
1991-03-10,0.0,3.342372074661811,287.14084703999976
1991-03-11,0.0,3.3876371886923344,237.4703481600004
1991-03-12,1.6184613704681396,3.4329023027228582,246.1098038399998
1991-03-13,11.434261322021484,3.478167416753382,2272.3552396800005
1991-03-14,0.0,3.523432530783906,545.4580233600002
1991-03-15,0.0,3.5686976448144296,319.48146432000027
1991-03-16,0.0,3.6139627588449534,261.40087584
1991-03-17,1.105501651763916,3.6592278728754772,239.0759107200003
1991-03-18,6.032574653625488,3.704492986906001,409.46942304
1991-03-19,0.038913942873477936,3.749758100936525,273.65921856000006
1991-03-20,0.0,3.7950232149670486,218.66232959999974
1991-03-21,0.0,3.8402883289975724,197.48419487999996
1991-03-22,3.2462825775146484,3.8855534430280962,188.92119456000012
1991-03-23,22.5142765045166,3.93081855705862,4901.298278399999
1991-03-24,0.0,3.9760836710891434,640.5684912000006
1991-03-25,0.0,4.021348785119668,345.17046527999946
1991-03-26,0.0,4.066613899150191,262.62416160000004
1991-03-27,0.2569109797477722,4.111879013180715,235.7628451200004
1991-03-28,10.946283340454102,4.157144127211239,606.7752220800004
1991-03-29,64.10114288330078,4.202409241241762,13988.705912640005
1991-03-30,11.718889236450195,4.247674355272286,3712.672281600001
1991-03-31,0.0,4.2929394693028105,856.8352195199997
1991-04-01,0.0,4.338204583333334,514.7994239999998
1991-04-02,0.0,4.3706266456093195,387.85804127999984
1991-04-03,0.0,4.403048707885305,314.2824998400002
1991-04-04,1.5640552043914795,4.435470770161291,260.96762880000017
1991-04-05,12.807794570922852,4.467892832437276,590.7960518399998
1991-04-06,0.0,4.500314894713262,427.94613504
1991-04-07,0.0,4.532736956989248,289.7658144
1991-04-08,10.843153953552246,4.565159019265233,839.6582486400004
1991-04-09,8.702014923095703,4.597581081541219,1020.3732345599997
1991-04-10,1.298622965812683,4.630003143817205,576.7282656000003
1991-04-11,10.876604080200195,4.66242520609319,288.2621923199998
1991-04-12,9.909918785095215,4.694847268369176,627.80044608
1991-04-13,4.209338188171387,4.727269330645162,909.7168435199997
1991-04-14,54.77062225341797,4.759691392921147,10700.972521920005
1991-04-15,28.038402557373047,4.792113455197133,8381.31689952
1991-04-16,0.0,4.824535517473119,1138.1144889600012
1991-04-17,0.0,4.856957579749104,580.70394432
1991-04-18,5.651541709899902,4.88937964202509,2368.5870528000005
1991-04-19,23.759254455566406,4.9218017043010756,3280.954348799998
1991-04-20,2.596736431121826,4.954223766577061,931.1498294399997
1991-04-21,0.0,4.986645828853047,490.0024022400003
1991-04-22,1.3468031883239746,5.0190678911290325,361.7612784000002
1991-04-23,0.8564404249191284,5.051489953405018,317.5955654400001
1991-04-24,0.0,5.083912015681004,257.83295904000005
1991-04-25,0.0,5.1163340779569895,212.2910495999996
1991-04-26,0.0,5.148756140232975,192.15780480000006
1991-04-27,8.53624153137207,5.181178202508961,790.65036288
1991-04-28,56.57381820678711,5.213600264784946,11590.45418016
1991-04-29,64.27008819580078,5.246022327060932,14031.597369600006
1991-04-30,11.124451637268066,5.278444389336918,4105.70380224
1991-05-01,0.0,5.310866451612903,988.9500816000008
1991-05-02,0.03720719367265701,5.333333625216788,533.4545318399997
1991-05-03,1.5676765441894531,5.355800798820673,408.8577801600002
1991-05-04,10.987394332885742,5.378267972424558,661.1604681600003
1991-05-05,30.117279052734375,5.400735146028443,6832.96843392
1991-05-06,14.335479736328125,5.423202319632328,2588.80397472
1991-05-07,0.0,5.445669493236212,671.3290310400004
1991-05-08,11.428693771362305,5.468136666840097,1226.90464704
1991-05-09,23.74763298034668,5.490603840443982,5248.813374719999
1991-05-10,11.100728988647461,5.513071014047867,4254.84272448
1991-05-11,23.31929588317871,5.535538187651752,2820.183379200001
1991-05-12,26.597400665283203,5.558005361255637,8332.512894720001
1991-05-13,42.540992736816406,5.580472534859521,12164.812329599992
1991-05-14,29.736251831054688,5.602939708463406,12412.017993600004
1991-05-15,6.443427085876465,5.625406882067291,1787.2714656000005
1991-05-16,9.341690063476562,5.647874055671176,2506.4870371200004
1991-05-17,0.28943192958831787,5.670341229275061,898.65630144
1991-05-18,5.456625938415527,5.692808402878946,
1991-05-19,7.1891021728515625,5.7152755764828305,
1991-05-20,11.947074890136719,5.737742750086715,1330.7514140160015
1991-05-21,0.0,5.7602099236906,702.1660262400003
1991-05-22,0.10632813721895218,5.782677097294485,
1991-05-23,0.0,5.80514427089837,
